state,state_postal,week_end_date,tot_cases,tot_deaths,week_cases,week_deaths,population
American Samoa,AS,2023-01-11,8309,34,43,0,55312
American Samoa,AS,2023-01-18,8309,34,0,0,55312
American Samoa,AS,2023-01-25,8317,34,8,0,55312
American Samoa,AS,2023-02-01,8320,34,3,0,55312
American Samoa,AS,2023-02-08,8320,34,0,0,55312
American Samoa,AS,2023-02-15,8320,34,0,0,55312
American Samoa,AS,2023-02-22,8320,34,0,0,55312
American Samoa,AS,2023-03-01,8320,34,0,0,55312
American Samoa,AS,2023-03-08,8320,34,0,0,55312
American Samoa,AS,2023-03-15,8320,34,0,0,55312
American Samoa,AS,2023-03-22,8321,34,1,0,55312
American Samoa,AS,2023-03-29,8324,34,3,0,55312
American Samoa,AS,2023-04-05,8326,34,2,0,55312
Arizona,AZ,2020-01-22,0,0,0,0,7278717
Arizona,AZ,2020-01-29,1,0,1,0,7278717
Arizona,AZ,2020-02-05,1,0,0,0,7278717
Arizona,AZ,2020-02-12,1,0,0,0,7278717
Arizona,AZ,2020-02-19,1,0,0,0,7278717
Arizona,AZ,2020-02-26,1,0,0,0,7278717
Arizona,AZ,2020-03-04,1,0,0,0,7278717
Arizona,AZ,2020-03-11,9,0,8,0,7278717
Arizona,AZ,2020-03-18,27,0,18,0,7278717
Arizona,AZ,2020-03-25,401,6,374,6,7278717
Arizona,AZ,2020-04-01,1413,32,1012,26,7278717
Arizona,AZ,2020-04-08,2726,89,1313,57,7278717
Arizona,AZ,2020-04-15,3969,155,1243,66,7278717
Arizona,AZ,2020-04-22,5473,231,1504,76,7278717
Arizona,AZ,2020-04-29,7209,308,1736,77,7278717
Arizona,AZ,2020-05-06,9707,426,2498,118,7278717
Arizona,AZ,2020-05-13,12216,595,2509,169,7278717
Arizona,AZ,2020-05-20,14906,747,2690,152,7278717
Arizona,AZ,2020-05-27,17319,834,2413,87,7278717
Arizona,AZ,2020-06-03,22354,983,5035,149,7278717
Arizona,AZ,2020-06-10,29852,1100,7498,117,7278717
Arizona,AZ,2020-06-17,40937,1248,11085,148,7278717
Arizona,AZ,2020-06-24,60190,1466,19253,218,7278717
Arizona,AZ,2020-07-01,84115,1724,23925,258,7278717
Arizona,AZ,2020-07-08,108614,1961,24499,237,7278717
Arizona,AZ,2020-07-15,131354,2433,22740,472,7278717
Arizona,AZ,2020-07-22,150618,2974,19264,541,7278717
Arizona,AZ,2020-07-29,168275,3453,17657,479,7278717
Arizona,AZ,2020-08-05,182210,3931,13935,478,7278717
Arizona,AZ,2020-08-12,189443,4346,7233,415,7278717
Arizona,AZ,2020-08-19,195560,4632,6117,286,7278717
Arizona,AZ,2020-08-26,199469,4895,3909,263,7278717
Arizona,AZ,2020-09-02,202861,5067,3392,172,7278717
Arizona,AZ,2020-09-09,206541,5251,3680,184,7278717
Arizona,AZ,2020-09-16,209907,5370,3366,119,7278717
Arizona,AZ,2020-09-23,215288,5527,5381,157,7278717
Arizona,AZ,2020-09-30,218508,5653,3220,126,7278717
Arizona,AZ,2020-10-07,222541,5733,4033,80,7278717
Arizona,AZ,2020-10-14,227637,5772,5096,39,7278717
Arizona,AZ,2020-10-21,233912,5854,6275,82,7278717
Arizona,AZ,2020-10-28,241165,5905,7253,51,7278717
Arizona,AZ,2020-11-04,250633,6059,9468,154,7278717
Arizona,AZ,2020-11-11,265163,6228,14530,169,7278717
Arizona,AZ,2020-11-18,283102,6365,17939,137,7278717
Arizona,AZ,2020-11-25,310850,6524,27748,159,7278717
Arizona,AZ,2020-12-02,340979,6739,30129,215,7278717
Arizona,AZ,2020-12-09,382601,7081,41622,342,7278717
Arizona,AZ,2020-12-16,429285,7530,46684,449,7278717
Arizona,AZ,2020-12-23,473273,8180,43988,650,7278717
Arizona,AZ,2020-12-30,512489,8718,39216,538,7278717
Arizona,AZ,2021-01-06,574680,9444,62191,726,7278717
Arizona,AZ,2021-01-13,641729,10673,67049,1229,7278717
Arizona,AZ,2021-01-20,690544,11528,48815,855,7278717
Arizona,AZ,2021-01-27,738561,12643,48017,1115,7278717
Arizona,AZ,2021-02-03,767379,13576,28818,933,7278717
Arizona,AZ,2021-02-10,789262,14462,21883,886,7278717
Arizona,AZ,2021-02-17,801055,15063,11793,601,7278717
Arizona,AZ,2021-02-24,811968,15693,10913,630,7278717
Arizona,AZ,2021-03-03,819816,16091,7848,398,7278717
Arizona,AZ,2021-03-10,828468,16405,8652,314,7278717
Arizona,AZ,2021-03-17,833859,16585,5391,180,7278717
Arizona,AZ,2021-03-24,837828,16842,3969,257,7278717
Arizona,AZ,2021-03-31,841807,16954,3979,112,7278717
Arizona,AZ,2021-04-07,846231,17024,4424,70,7278717
Arizona,AZ,2021-04-14,851265,17106,5034,82,7278717
Arizona,AZ,2021-04-21,855804,17196,4539,90,7278717
Arizona,AZ,2021-04-28,860772,17281,4968,85,7278717
Arizona,AZ,2021-05-05,866008,17357,5236,76,7278717
Arizona,AZ,2021-05-12,870611,17427,4603,70,7278717
Arizona,AZ,2021-05-19,874562,17490,3951,63,7278717
Arizona,AZ,2021-05-26,878312,17570,3750,80,7278717
Arizona,AZ,2021-06-02,882180,17642,3868,72,7278717
Arizona,AZ,2021-06-09,885002,17707,2822,65,7278717
Arizona,AZ,2021-06-16,887973,17782,2971,75,7278717
Arizona,AZ,2021-06-23,891025,17868,3052,86,7278717
Arizona,AZ,2021-06-30,894872,17936,3847,68,7278717
Arizona,AZ,2021-07-07,898283,18004,3411,68,7278717
Arizona,AZ,2021-07-14,903851,18075,5568,71,7278717
Arizona,AZ,2021-07-21,911462,18126,7611,51,7278717
Arizona,AZ,2021-07-28,921445,18186,9983,60,7278717
Arizona,AZ,2021-08-04,935647,18290,14202,104,7278717
Arizona,AZ,2021-08-11,952797,18406,17150,116,7278717
Arizona,AZ,2021-08-18,972925,18504,20128,98,7278717
Arizona,AZ,2021-08-25,991309,18638,18384,134,7278717
Arizona,AZ,2021-09-01,1016663,18853,25354,215,7278717
Arizona,AZ,2021-09-08,1037013,19076,20350,223,7278717
Arizona,AZ,2021-09-15,1055919,19330,18906,254,7278717
Arizona,AZ,2021-09-22,1072863,19650,16944,320,7278717
Arizona,AZ,2021-09-29,1090839,19941,17976,291,7278717
Arizona,AZ,2021-10-06,1108830,20218,17991,277,7278717
Arizona,AZ,2021-10-13,1124709,20438,15879,220,7278717
Arizona,AZ,2021-10-20,1139627,20727,14918,289,7278717
Arizona,AZ,2021-10-27,1156731,21045,17104,318,7278717
Arizona,AZ,2021-11-03,1175520,21273,18789,228,7278717
Arizona,AZ,2021-11-10,1199277,21527,23757,254,7278717
Arizona,AZ,2021-11-17,1223892,21754,24615,227,7278717
Arizona,AZ,2021-11-24,1252248,22098,28356,344,7278717
Arizona,AZ,2021-12-01,1272943,22350,20695,252,7278717
Arizona,AZ,2021-12-08,1301598,22779,28655,429,7278717
Arizona,AZ,2021-12-15,1323997,23324,22399,545,7278717
Arizona,AZ,2021-12-22,1344183,23816,20186,492,7278717
Arizona,AZ,2021-12-29,1368080,24171,23897,355,7278717
Arizona,AZ,2022-01-05,1419562,24570,51482,399,7278717
Arizona,AZ,2022-01-12,1524363,24993,104801,423,7278717
Arizona,AZ,2022-01-19,1666191,25416,141828,423,7278717
Arizona,AZ,2022-01-26,1799503,25899,133312,483,7278717
Arizona,AZ,2022-02-02,1886541,26369,87038,470,7278717
Arizona,AZ,2022-02-09,1931642,26856,45101,487,7278717
Arizona,AZ,2022-02-16,1957085,27190,25443,334,7278717
Arizona,AZ,2022-02-23,1971678,27705,14593,515,7278717
Arizona,AZ,2022-03-02,1976890,27707,5212,2,7278717
Arizona,AZ,2022-03-09,1987318,28090,10428,383,7278717
Arizona,AZ,2022-03-16,1992471,28546,5153,456,7278717
Arizona,AZ,2022-03-23,1997037,28882,4566,336,7278717
Arizona,AZ,2022-03-30,2007180,29268,10143,386,7278717
Arizona,AZ,2022-04-06,2014008,29681,6828,413,7278717
Arizona,AZ,2022-04-13,2016729,29822,2721,141,7278717
Arizona,AZ,2022-04-20,2019166,29852,2437,30,7278717
Arizona,AZ,2022-04-27,2021524,29951,2358,99,7278717
Arizona,AZ,2022-05-04,2025435,30189,3911,238,7278717
Arizona,AZ,2022-05-11,2030925,30230,5490,41,7278717
Arizona,AZ,2022-05-18,2038129,30259,7204,29,7278717
Arizona,AZ,2022-05-25,2049627,30299,11498,40,7278717
Arizona,AZ,2022-06-01,2062669,30332,13042,33,7278717
Arizona,AZ,2022-06-08,2077346,30371,14677,39,7278717
Arizona,AZ,2022-06-15,2093680,30399,16334,28,7278717
Arizona,AZ,2022-06-22,2109053,30451,15373,52,7278717
Arizona,AZ,2022-06-29,2125567,30515,16514,64,7278717
Arizona,AZ,2022-07-06,2145765,30572,20198,57,7278717
Arizona,AZ,2022-07-13,2161045,30632,15280,60,7278717
Arizona,AZ,2022-07-20,2179180,30698,18135,66,7278717
Arizona,AZ,2022-07-27,2196429,30768,17249,70,7278717
Arizona,AZ,2022-08-03,2211463,30842,15034,74,7278717
Arizona,AZ,2022-08-10,2224964,30901,13501,59,7278717
Arizona,AZ,2022-08-17,2237208,30982,12244,81,7278717
Arizona,AZ,2022-08-24,2245713,31047,8505,65,7278717
Arizona,AZ,2022-08-31,2254337,31114,8624,67,7278717
Arizona,AZ,2022-09-07,2258018,31162,3681,48,7278717
Arizona,AZ,2022-09-14,2264159,31243,6141,81,7278717
Arizona,AZ,2022-09-21,2268158,31325,3999,82,7278717
Arizona,AZ,2022-09-28,2271560,31369,3402,44,7278717
Arizona,AZ,2022-10-05,2275235,31405,3675,36,7278717
Arizona,AZ,2022-10-12,2277635,31454,2400,49,7278717
Arizona,AZ,2022-10-19,2283073,31514,5438,60,7278717
Arizona,AZ,2022-10-26,2287886,31548,4813,34,7278717
Arizona,AZ,2022-11-02,2293015,31573,5129,25,7278717
Arizona,AZ,2022-11-09,2300375,31613,7360,40,7278717
Arizona,AZ,2022-11-16,2311150,31646,10775,33,7278717
Arizona,AZ,2022-11-23,2324560,31709,13410,63,7278717
Arizona,AZ,2022-11-30,2337547,31751,12987,42,7278717
Arizona,AZ,2022-12-07,2353530,31822,15983,71,7278717
Arizona,AZ,2022-12-14,2365080,31929,11550,107,7278717
Arizona,AZ,2022-12-21,2373361,32038,8281,109,7278717
Arizona,AZ,2022-12-28,2378334,32182,4973,144,7278717
Arizona,AZ,2023-01-04,2384521,32311,6187,129,7278717
Arizona,AZ,2023-01-11,2391890,32503,7369,192,7278717
Arizona,AZ,2023-01-18,2394646,32631,2756,128,7278717
Arizona,AZ,2023-01-25,2398200,32775,3554,144,7278717
Arizona,AZ,2023-02-01,2401287,32882,3087,107,7278717
Arizona,AZ,2023-02-08,2404386,32936,3099,54,7278717
Arizona,AZ,2023-02-15,2407765,33003,3379,67,7278717
Arizona,AZ,2023-02-22,2434631,33042,3716,39,7278717
Arizona,AZ,2023-03-01,2440294,33076,5663,34,7278717
Arizona,AZ,2023-03-08,2443514,33102,3220,26,7278717
Arizona,AZ,2023-03-15,2448406,33158,4892,56,7278717
Arizona,AZ,2023-03-22,2451057,33190,2651,32,7278717
Arizona,AZ,2023-03-29,2454320,33225,3263,35,7278717
Arizona,AZ,2023-04-05,2457251,33258,2931,33,7278717
Arkansas,AR,2020-01-22,0,0,0,0,3017804
Arkansas,AR,2020-01-29,0,0,0,0,3017804
Arkansas,AR,2020-02-05,1,0,1,0,3017804
Arkansas,AR,2020-02-12,4,0,3,0,3017804
Arkansas,AR,2020-02-19,5,0,1,0,3017804
Arkansas,AR,2020-02-26,8,0,3,0,3017804
Arkansas,AR,2020-03-04,8,0,0,0,3017804
Arkansas,AR,2020-03-11,16,0,8,0,3017804
Arkansas,AR,2020-03-18,86,3,70,3,3017804
Arkansas,AR,2020-03-25,365,19,279,16,3017804
Arkansas,AR,2020-04-01,739,31,374,12,3017804
Arkansas,AR,2020-04-08,1229,50,490,19,3017804
Arkansas,AR,2020-04-15,1897,66,668,16,3017804
Arkansas,AR,2020-04-22,2798,100,901,34,3017804
Arkansas,AR,2020-04-29,3497,117,699,17,3017804
Arkansas,AR,2020-05-06,4146,129,649,12,3017804
Arkansas,AR,2020-05-13,4869,151,723,22,3017804
Arkansas,AR,2020-05-20,5794,168,925,17,3017804
Arkansas,AR,2020-05-27,6836,195,1042,27,3017804
Arkansas,AR,2020-06-03,8712,242,1876,47,3017804
Arkansas,AR,2020-06-10,11436,300,2724,58,3017804
Arkansas,AR,2020-06-17,14118,348,2682,48,3017804
Arkansas,AR,2020-06-24,18412,424,4294,76,3017804
Arkansas,AR,2020-07-01,21777,476,3365,52,3017804
Arkansas,AR,2020-07-08,25226,544,3449,68,3017804
Arkansas,AR,2020-07-15,29334,621,4108,77,3017804
Arkansas,AR,2020-07-22,33983,711,4649,90,3017804
Arkansas,AR,2020-07-29,39577,833,5594,122,3017804
Arkansas,AR,2020-08-05,44992,931,5415,98,3017804
Arkansas,AR,2020-08-12,49771,1018,4779,87,3017804
Arkansas,AR,2020-08-19,54001,1106,4230,88,3017804
Arkansas,AR,2020-08-26,57914,1197,3913,91,3017804
Arkansas,AR,2020-09-02,62358,1271,4444,74,3017804
Arkansas,AR,2020-09-09,67232,1370,4874,99,3017804
Arkansas,AR,2020-09-16,72167,1571,4935,201,3017804
Arkansas,AR,2020-09-23,77756,1700,5589,129,3017804
Arkansas,AR,2020-09-30,83295,1830,5539,130,3017804
Arkansas,AR,2020-10-07,88478,1981,5183,151,3017804
Arkansas,AR,2020-10-14,94684,2137,6206,156,3017804
Arkansas,AR,2020-10-21,101111,2273,6427,136,3017804
Arkansas,AR,2020-10-28,108151,2459,7040,186,3017804
Arkansas,AR,2020-11-04,115319,2628,7168,169,3017804
Arkansas,AR,2020-11-11,125971,2879,10652,251,3017804
Arkansas,AR,2020-11-18,137311,3106,11340,227,3017804
Arkansas,AR,2020-11-25,149905,3325,12594,219,3017804
Arkansas,AR,2020-12-02,161816,3591,11911,266,3017804
Arkansas,AR,2020-12-09,176965,3823,15149,232,3017804
Arkansas,AR,2020-12-16,192416,4057,15451,234,3017804
Arkansas,AR,2020-12-23,207289,4352,14873,295,3017804
Arkansas,AR,2020-12-30,222518,4654,15229,302,3017804
Arkansas,AR,2021-01-06,241947,4971,19429,317,3017804
Arkansas,AR,2021-01-13,261275,5165,19328,194,3017804
Arkansas,AR,2021-01-20,275473,5326,14198,161,3017804
Arkansas,AR,2021-01-27,288060,5509,12587,183,3017804
Arkansas,AR,2021-02-03,299585,5629,11525,120,3017804
Arkansas,AR,2021-02-10,308944,5690,9359,61,3017804
Arkansas,AR,2021-02-17,313322,5739,4378,49,3017804
Arkansas,AR,2021-02-24,316560,5778,3238,39,3017804
Arkansas,AR,2021-03-03,323963,5835,7403,57,3017804
Arkansas,AR,2021-03-10,326247,5875,2284,40,3017804
Arkansas,AR,2021-03-17,328314,5920,2067,45,3017804
Arkansas,AR,2021-03-24,329745,5941,1431,21,3017804
Arkansas,AR,2021-03-31,330917,5973,1172,32,3017804
Arkansas,AR,2021-04-07,331991,5988,1074,15,3017804
Arkansas,AR,2021-04-14,333154,6015,1163,27,3017804
Arkansas,AR,2021-04-21,334532,6035,1378,20,3017804
Arkansas,AR,2021-04-28,335766,6050,1234,15,3017804
Arkansas,AR,2021-05-05,337254,6067,1488,17,3017804
Arkansas,AR,2021-05-12,338553,6092,1299,25,3017804
Arkansas,AR,2021-05-19,339892,6111,1339,19,3017804
Arkansas,AR,2021-05-26,341178,6126,1286,15,3017804
Arkansas,AR,2021-06-02,342170,6143,992,17,3017804
Arkansas,AR,2021-06-09,343421,6170,1251,27,3017804
Arkansas,AR,2021-06-16,345162,6201,1741,31,3017804
Arkansas,AR,2021-06-23,347070,6232,1908,31,3017804
Arkansas,AR,2021-06-30,349892,6281,2822,49,3017804
Arkansas,AR,2021-07-07,353663,6379,3771,98,3017804
Arkansas,AR,2021-07-14,360747,6495,7084,116,3017804
Arkansas,AR,2021-07-21,369019,6655,8272,160,3017804
Arkansas,AR,2021-07-28,381470,6837,12451,182,3017804
Arkansas,AR,2021-08-04,395304,7058,13834,221,3017804
Arkansas,AR,2021-08-11,411643,7270,16339,212,3017804
Arkansas,AR,2021-08-18,426682,7509,15039,239,3017804
Arkansas,AR,2021-08-25,442345,7713,15663,204,3017804
Arkansas,AR,2021-09-01,457223,7857,14878,144,3017804
Arkansas,AR,2021-09-08,469151,7981,11928,124,3017804
Arkansas,AR,2021-09-15,480720,8121,11569,140,3017804
Arkansas,AR,2021-09-22,489835,8233,9115,112,3017804
Arkansas,AR,2021-09-29,496654,8284,6819,51,3017804
Arkansas,AR,2021-10-06,501766,8357,5112,73,3017804
Arkansas,AR,2021-10-13,506381,8547,4615,190,3017804
Arkansas,AR,2021-10-20,510366,8592,3985,45,3017804
Arkansas,AR,2021-10-27,513476,8624,3110,32,3017804
Arkansas,AR,2021-11-03,516598,8670,3122,46,3017804
Arkansas,AR,2021-11-10,519911,8736,3313,66,3017804
Arkansas,AR,2021-11-17,524388,8796,4477,60,3017804
Arkansas,AR,2021-11-24,528036,8870,3648,74,3017804
Arkansas,AR,2021-12-01,531915,8960,3879,90,3017804
Arkansas,AR,2021-12-08,537551,9074,5636,114,3017804
Arkansas,AR,2021-12-15,542482,9184,4931,110,3017804
Arkansas,AR,2021-12-22,548163,9276,5681,92,3017804
Arkansas,AR,2021-12-29,559468,9435,11305,159,3017804
Arkansas,AR,2022-01-05,589778,9638,30310,203,3017804
Arkansas,AR,2022-01-12,640097,9856,50319,218,3017804
Arkansas,AR,2022-01-19,702993,10174,62896,318,3017804
Arkansas,AR,2022-01-26,749248,10450,46255,276,3017804
Arkansas,AR,2022-02-02,779587,10674,30339,224,3017804
Arkansas,AR,2022-02-09,789258,10810,9671,136,3017804
Arkansas,AR,2022-02-16,798613,10890,9355,80,3017804
Arkansas,AR,2022-02-23,804690,10929,6077,39,3017804
Arkansas,AR,2022-03-02,808627,10993,3937,64,3017804
Arkansas,AR,2022-03-09,811288,11061,2661,68,3017804
Arkansas,AR,2022-03-16,814128,11112,2840,51,3017804
Arkansas,AR,2022-03-23,817799,11148,3671,36,3017804
Arkansas,AR,2022-03-30,818667,11215,868,67,3017804
Arkansas,AR,2022-04-06,819467,11290,800,75,3017804
Arkansas,AR,2022-04-13,820333,11317,866,27,3017804
Arkansas,AR,2022-04-20,821162,11347,829,30,3017804
Arkansas,AR,2022-04-27,822236,11360,1074,13,3017804
Arkansas,AR,2022-05-04,823376,11378,1140,18,3017804
Arkansas,AR,2022-05-11,824841,11383,1465,5,3017804
Arkansas,AR,2022-05-18,826722,11398,1881,15,3017804
Arkansas,AR,2022-05-25,828998,11445,2276,47,3017804
Arkansas,AR,2022-06-01,831151,11485,2153,40,3017804
Arkansas,AR,2022-06-08,835099,11508,3948,23,3017804
Arkansas,AR,2022-06-15,839454,11526,4355,18,3017804
Arkansas,AR,2022-06-22,844253,11550,4799,24,3017804
Arkansas,AR,2022-06-29,851042,11578,6789,28,3017804
Arkansas,AR,2022-07-06,858207,11593,7165,15,3017804
Arkansas,AR,2022-07-13,867830,11616,9623,23,3017804
Arkansas,AR,2022-07-20,877018,11651,9188,35,3017804
Arkansas,AR,2022-07-27,885329,11687,8311,36,3017804
Arkansas,AR,2022-08-03,892333,11732,7004,45,3017804
Arkansas,AR,2022-08-10,898472,11787,6139,55,3017804
Arkansas,AR,2022-08-17,904482,11831,6010,44,3017804
Arkansas,AR,2022-08-24,910449,11878,5967,47,3017804
Arkansas,AR,2022-08-31,916929,11917,6480,39,3017804
Arkansas,AR,2022-09-07,922469,11943,5540,26,3017804
Arkansas,AR,2022-09-14,927828,11969,5359,26,3017804
Arkansas,AR,2022-09-21,931736,12028,3908,59,3017804
Arkansas,AR,2022-09-28,934462,12130,2726,102,3017804
Arkansas,AR,2022-10-05,936301,12234,1839,104,3017804
Arkansas,AR,2022-10-12,938106,12333,1805,99,3017804
Arkansas,AR,2022-10-19,940016,12393,1910,60,3017804
Arkansas,AR,2022-10-26,941719,12449,1703,56,3017804
Arkansas,AR,2022-11-02,943557,12503,1838,54,3017804
Arkansas,AR,2022-11-09,945518,12520,1961,17,3017804
Arkansas,AR,2022-11-16,947244,12525,1726,5,3017804
Arkansas,AR,2022-11-23,948939,12542,1695,17,3017804
Arkansas,AR,2022-11-30,951305,12560,2366,18,3017804
Arkansas,AR,2022-12-07,954689,12599,3384,39,3017804
Arkansas,AR,2022-12-14,958206,12643,3517,44,3017804
Arkansas,AR,2022-12-21,961886,12667,3680,24,3017804
Arkansas,AR,2022-12-28,964645,12681,2759,14,3017804
Arkansas,AR,2023-01-04,968469,12694,3824,13,3017804
Arkansas,AR,2023-01-11,971652,12729,3183,35,3017804
Arkansas,AR,2023-01-18,973874,12757,2222,28,3017804
Arkansas,AR,2023-01-25,976195,12803,2321,46,3017804
Arkansas,AR,2023-02-01,977800,12849,1605,46,3017804
Arkansas,AR,2023-02-08,979670,12875,1870,26,3017804
Arkansas,AR,2023-02-15,981101,12901,1431,26,3017804
Arkansas,AR,2023-02-22,984182,12917,3081,16,3017804
Arkansas,AR,2023-03-01,985633,12930,1451,13,3017804
Arkansas,AR,2023-03-08,987081,12948,1448,18,3017804
Arkansas,AR,2023-03-15,988321,12958,1240,10,3017804
Arkansas,AR,2023-03-22,989311,13054,990,96,3017804
Arkansas,AR,2023-03-29,990092,13054,781,0,3017804
Arkansas,AR,2023-04-05,991010,13074,918,20,3017804
California,CA,2020-01-22,0,0,0,0,39512223
California,CA,2020-01-29,2,0,2,0,39512223
California,CA,2020-02-05,8,0,6,0,39512223
California,CA,2020-02-12,16,0,8,0,39512223
California,CA,2020-02-19,30,0,14,0,39512223
California,CA,2020-02-26,52,0,22,0,39512223
California,CA,2020-03-04,80,1,28,1,39512223
California,CA,2020-03-11,220,3,140,2,39512223
California,CA,2020-03-18,688,15,468,12,39512223
California,CA,2020-03-25,3000,64,2312,49,39512223
California,CA,2020-04-01,8169,172,5169,108,39512223
California,CA,2020-04-08,17141,442,8972,270,39512223
California,CA,2020-04-15,24509,788,7368,346,39512223
California,CA,2020-04-22,35489,1295,10980,507,39512223
California,CA,2020-04-29,46601,1811,11112,516,39512223
California,CA,2020-05-06,58944,2327,12343,516,39512223
California,CA,2020-05-13,71209,2828,12265,501,39512223
California,CA,2020-05-20,84248,3364,13039,536,39512223
California,CA,2020-05-27,99217,3706,14969,342,39512223
California,CA,2020-06-03,117953,4231,18736,525,39512223
California,CA,2020-06-10,136486,4667,18533,436,39512223
California,CA,2020-06-17,157370,5064,20884,397,39512223
California,CA,2020-06-24,190663,5499,33293,435,39512223
California,CA,2020-07-01,233232,5978,42569,479,39512223
California,CA,2020-07-08,290315,6475,57083,497,39512223
California,CA,2020-07-15,348837,7164,58522,689,39512223
California,CA,2020-07-22,415355,7792,66518,628,39512223
California,CA,2020-07-29,477548,8593,62193,801,39512223
California,CA,2020-08-05,527507,9519,49959,926,39512223
California,CA,2020-08-12,589347,10489,61840,970,39512223
California,CA,2020-08-19,642733,11301,53386,812,39512223
California,CA,2020-08-26,683755,12154,41022,853,39512223
California,CA,2020-09-02,717359,12953,33604,799,39512223
California,CA,2020-09-09,745413,13724,28054,771,39512223
California,CA,2020-09-16,769360,14407,23947,683,39512223
California,CA,2020-09-23,794466,15035,25106,628,39512223
California,CA,2020-09-30,818187,15654,23721,619,39512223
California,CA,2020-10-07,839551,16127,21364,473,39512223
California,CA,2020-10-14,864186,16520,24635,393,39512223
California,CA,2020-10-21,887761,16987,23575,467,39512223
California,CA,2020-10-28,919822,17427,32061,440,39512223
California,CA,2020-11-04,952925,17772,33103,345,39512223
California,CA,2020-11-11,999876,18093,46951,321,39512223
California,CA,2020-11-18,1066486,18386,66610,293,39512223
California,CA,2020-11-25,1168074,18915,101588,529,39512223
California,CA,2020-12-02,1276985,19368,108911,453,39512223
California,CA,2020-12-09,1461837,20253,184852,885,39512223
California,CA,2020-12-16,1725293,21409,263456,1156,39512223
California,CA,2020-12-23,2030639,23096,305346,1687,39512223
California,CA,2020-12-30,2302033,24738,271394,1642,39512223
California,CA,2021-01-06,2582223,27223,280190,2485,39512223
California,CA,2021-01-13,2893938,30641,311715,3418,39512223
California,CA,2021-01-20,3141655,33690,247717,3049,39512223
California,CA,2021-01-27,3299740,37317,158085,3627,39512223
California,CA,2021-02-03,3416533,40982,116793,3665,39512223
California,CA,2021-02-10,3502301,44372,85768,3390,39512223
California,CA,2021-02-17,3558160,46996,55859,2624,39512223
California,CA,2021-02-24,3599728,49366,41568,2370,39512223
California,CA,2021-03-03,3631137,52324,31409,2958,39512223
California,CA,2021-03-10,3661458,54217,30321,1893,39512223
California,CA,2021-03-17,3681883,55536,20425,1319,39512223
California,CA,2021-03-24,3701825,56749,19942,1213,39512223
California,CA,2021-03-31,3720602,57823,18777,1074,39512223
California,CA,2021-04-07,3739851,58521,19249,698,39512223
California,CA,2021-04-14,3762096,59210,22245,689,39512223
California,CA,2021-04-21,3778861,59704,16765,494,39512223
California,CA,2021-04-28,3792591,60046,13730,342,39512223
California,CA,2021-05-05,3805641,60595,13050,549,39512223
California,CA,2021-05-12,3818032,60995,12391,400,39512223
California,CA,2021-05-19,3827885,61273,9853,278,39512223
California,CA,2021-05-26,3836560,61494,8675,221,39512223
California,CA,2021-06-02,3847022,61730,10462,236,39512223
California,CA,2021-06-09,3853677,62039,6655,309,39512223
California,CA,2021-06-16,3859768,62169,6091,130,39512223
California,CA,2021-06-23,3866342,62384,6574,215,39512223
California,CA,2021-06-30,3875227,62685,8885,301,39512223
California,CA,2021-07-07,3886793,62917,11566,232,39512223
